Entity,Code,Date, (cases),Number of days since the 100th confirmed case (days)
Costa Rica,CRI,1-Apr-20,347,11
Costa Rica,CRI,2-Apr-20,375,12
Costa Rica,CRI,3-Apr-20,396,13
Costa Rica,CRI,4-Apr-20,416,14
Costa Rica,CRI,5-Apr-20,435,15
Costa Rica,CRI,6-Apr-20,454,16
Costa Rica,CRI,7-Apr-20,467,17
Costa Rica,CRI,8-Apr-20,483,18
Costa Rica,CRI,9-Apr-20,502,19
Costa Rica,CRI,10-Apr-20,539,20
Costa Rica,CRI,11-Apr-20,558,21
Costa Rica,CRI,12-Apr-20,577,22
Costa Rica,CRI,13-Apr-20,595,23
Costa Rica,CRI,14-Apr-20,612,24
Costa Rica,CRI,15-Apr-20,618,25
Cote d'Ivoire,CIV,12-Mar-20,1,
Cote d'Ivoire,CIV,15-Mar-20,4,
Cote d'Ivoire,CIV,16-Mar-20,4,
Cote d'Ivoire,CIV,17-Mar-20,5,
Cote d'Ivoire,CIV,18-Mar-20,5,
Cote d'Ivoire,CIV,19-Mar-20,6,
Cote d'Ivoire,CIV,20-Mar-20,9,
Cote d'Ivoire,CIV,21-Mar-20,14,
Cote d'Ivoire,CIV,22-Mar-20,17,
Cote d'Ivoire,CIV,23-Mar-20,25,
Cote d'Ivoire,CIV,24-Mar-20,25,
Cote d'Ivoire,CIV,25-Mar-20,73,
Cote d'Ivoire,CIV,26-Mar-20,80,
Cote d'Ivoire,CIV,27-Mar-20,96,
Cote d'Ivoire,CIV,28-Mar-20,101,0
Cote d'Ivoire,CIV,29-Mar-20,140,1
Cote d'Ivoire,CIV,30-Mar-20,165,2
Cote d'Ivoire,CIV,31-Mar-20,168,3
Cote d'Ivoire,CIV,1-Apr-20,168,4
Cote d'Ivoire,CIV,2-Apr-20,190,5
Cote d'Ivoire,CIV,3-Apr-20,194,6
Cote d'Ivoire,CIV,4-Apr-20,218,7
Cote d'Ivoire,CIV,5-Apr-20,245,8
Cote d'Ivoire,CIV,6-Apr-20,261,9
Cote d'Ivoire,CIV,7-Apr-20,323,10
Cote d'Ivoire,CIV,8-Apr-20,349,11
Cote d'Ivoire,CIV,9-Apr-20,384,12
Cote d'Ivoire,CIV,10-Apr-20,444,13
Cote d'Ivoire,CIV,11-Apr-20,480,14
Cote d'Ivoire,CIV,12-Apr-20,533,15
Cote d'Ivoire,CIV,13-Apr-20,574,16
Cote d'Ivoire,CIV,14-Apr-20,626,17
Cote d'Ivoire,CIV,15-Apr-20,626,18
Croatia,HRV,31-Dec-19,0,
Croatia,HRV,1-Jan-20,0,
Croatia,HRV,2-Jan-20,0,
Croatia,HRV,3-Jan-20,0,
Croatia,HRV,4-Jan-20,0,
Croatia,HRV,5-Jan-20,0,
Croatia,HRV,6-Jan-20,0,
Croatia,HRV,7-Jan-20,0,
Croatia,HRV,8-Jan-20,0,
Croatia,HRV,9-Jan-20,0,
Croatia,HRV,10-Jan-20,0,
Croatia,HRV,11-Jan-20,0,
Croatia,HRV,12-Jan-20,0,
Croatia,HRV,13-Jan-20,0,
Croatia,HRV,14-Jan-20,0,
Croatia,HRV,15-Jan-20,0,
Croatia,HRV,16-Jan-20,0,
Croatia,HRV,17-Jan-20,0,
Croatia,HRV,18-Jan-20,0,
Croatia,HRV,19-Jan-20,0,
Croatia,HRV,20-Jan-20,0,
Croatia,HRV,21-Jan-20,0,
Croatia,HRV,22-Jan-20,0,
Croatia,HRV,23-Jan-20,0,
Croatia,HRV,24-Jan-20,0,
Croatia,HRV,25-Jan-20,0,
Croatia,HRV,26-Jan-20,0,
Croatia,HRV,27-Jan-20,0,
Croatia,HRV,28-Jan-20,0,
Croatia,HRV,29-Jan-20,0,
Croatia,HRV,30-Jan-20,0,
Croatia,HRV,31-Jan-20,0,
Croatia,HRV,1-Feb-20,0,
Croatia,HRV,2-Feb-20,0,
Croatia,HRV,3-Feb-20,0,
Croatia,HRV,4-Feb-20,0,
Croatia,HRV,5-Feb-20,0,
Croatia,HRV,6-Feb-20,0,
Croatia,HRV,7-Feb-20,0,
Croatia,HRV,8-Feb-20,0,
Croatia,HRV,9-Feb-20,0,
Croatia,HRV,10-Feb-20,0,
Croatia,HRV,11-Feb-20,0,
Croatia,HRV,12-Feb-20,0,
Croatia,HRV,13-Feb-20,0,
Croatia,HRV,14-Feb-20,0,
Croatia,HRV,15-Feb-20,0,
Croatia,HRV,16-Feb-20,0,
Croatia,HRV,17-Feb-20,0,
Croatia,HRV,18-Feb-20,0,
Croatia,HRV,19-Feb-20,0,
Croatia,HRV,20-Feb-20,0,
Croatia,HRV,21-Feb-20,0,
Croatia,HRV,22-Feb-20,0,
Croatia,HRV,23-Feb-20,0,
Croatia,HRV,24-Feb-20,0,
Croatia,HRV,25-Feb-20,0,
Croatia,HRV,26-Feb-20,1,
Croatia,HRV,27-Feb-20,2,
Croatia,HRV,28-Feb-20,3,
Croatia,HRV,29-Feb-20,5,
Croatia,HRV,1-Mar-20,5,
Croatia,HRV,2-Mar-20,7,
Croatia,HRV,3-Mar-20,8,
Croatia,HRV,4-Mar-20,9,
Croatia,HRV,6-Mar-20,10,
Croatia,HRV,7-Mar-20,11,
Croatia,HRV,8-Mar-20,12,
Croatia,HRV,11-Mar-20,13,
Croatia,HRV,12-Mar-20,16,
Croatia,HRV,13-Mar-20,25,
Croatia,HRV,14-Mar-20,31,
Croatia,HRV,15-Mar-20,37,
Croatia,HRV,16-Mar-20,48,
Croatia,HRV,17-Mar-20,56,
Croatia,HRV,18-Mar-20,69,
Croatia,HRV,19-Mar-20,81,
Croatia,HRV,20-Mar-20,104,0
Croatia,HRV,21-Mar-20,126,1
Croatia,HRV,22-Mar-20,206,2
Croatia,HRV,23-Mar-20,235,3
Croatia,HRV,24-Mar-20,306,4
Croatia,HRV,25-Mar-20,382,5
Croatia,HRV,26-Mar-20,418,6
Croatia,HRV,27-Mar-20,495,7
Croatia,HRV,28-Mar-20,586,8
Croatia,HRV,29-Mar-20,657,9
Croatia,HRV,30-Mar-20,713,10
Croatia,HRV,31-Mar-20,790,11
Croatia,HRV,1-Apr-20,867,12
Croatia,HRV,2-Apr-20,963,13
Croatia,HRV,3-Apr-20,1011,14
Croatia,HRV,4-Apr-20,1079,15
Croatia,HRV,5-Apr-20,1126,16
Croatia,HRV,6-Apr-20,1182,17
Croatia,HRV,7-Apr-20,1222,18
Croatia,HRV,8-Apr-20,1282,19
Croatia,HRV,9-Apr-20,1343,20
Croatia,HRV,10-Apr-20,1407,21
Croatia,HRV,11-Apr-20,1495,22
Croatia,HRV,12-Apr-20,1534,23
Croatia,HRV,13-Apr-20,1600,24
Croatia,HRV,14-Apr-20,1650,25
Croatia,HRV,15-Apr-20,1704,26
Cuba,CUB,12-Mar-20,3,
Cuba,CUB,14-Mar-20,4,
Cuba,CUB,15-Mar-20,4,
Cuba,CUB,18-Mar-20,7,
Cuba,CUB,19-Mar-20,11,
Cuba,CUB,20-Mar-20,16,
Cuba,CUB,21-Mar-20,21,
Cuba,CUB,22-Mar-20,25,
Cuba,CUB,23-Mar-20,35,
Cuba,CUB,24-Mar-20,40,
Cuba,CUB,25-Mar-20,48,
Cuba,CUB,26-Mar-20,57,
Cuba,CUB,27-Mar-20,67,
Cuba,CUB,28-Mar-20,80,
Cuba,CUB,29-Mar-20,119,0
Cuba,CUB,30-Mar-20,139,1
Cuba,CUB,31-Mar-20,170,2
Cuba,CUB,1-Apr-20,186,3
Cuba,CUB,2-Apr-20,212,4
Cuba,CUB,3-Apr-20,233,5
Cuba,CUB,4-Apr-20,269,6
Cuba,CUB,5-Apr-20,288,7
Cuba,CUB,6-Apr-20,320,8
Cuba,CUB,7-Apr-20,350,9
Cuba,CUB,8-Apr-20,396,10
Cuba,CUB,9-Apr-20,457,11
Cuba,CUB,10-Apr-20,515,12
Cuba,CUB,11-Apr-20,564,13
Cuba,CUB,12-Apr-20,620,14
Cuba,CUB,13-Apr-20,669,15
Cuba,CUB,14-Apr-20,726,16
Cuba,CUB,15-Apr-20,766,17
Curacao,CUW,13-Mar-20,1,
Curacao,CUW,20-Mar-20,3,
Curacao,CUW,24-Mar-20,6,
Curacao,CUW,26-Mar-20,6,
Curacao,CUW,27-Mar-20,7,
Curacao,CUW,28-Mar-20,8,
Curacao,CUW,29-Mar-20,8,
Curacao,CUW,30-Mar-20,9,
Curacao,CUW,1-Apr-20,11,
Curacao,CUW,2-Apr-20,11,
Curacao,CUW,3-Apr-20,11,
Curacao,CUW,4-Apr-20,11,
Curacao,CUW,5-Apr-20,11,
Curacao,CUW,6-Apr-20,11,
Curacao,CUW,7-Apr-20,13,
Curacao,CUW,8-Apr-20,13,
Curacao,CUW,9-Apr-20,14,
Curacao,CUW,10-Apr-20,14,
Curacao,CUW,11-Apr-20,14,
Curacao,CUW,12-Apr-20,14,
Curacao,CUW,13-Apr-20,14,
Curacao,CUW,14-Apr-20,14,
Curacao,CUW,15-Apr-20,14,
Cyprus,CYP,10-Mar-20,2,
Cyprus,CYP,12-Mar-20,6,
Cyprus,CYP,14-Mar-20,14,
Cyprus,CYP,15-Mar-20,21,
Cyprus,CYP,16-Mar-20,30,
Cyprus,CYP,17-Mar-20,40,
Cyprus,CYP,18-Mar-20,40,
Cyprus,CYP,19-Mar-20,58,
Cyprus,CYP,20-Mar-20,58,
Cyprus,CYP,21-Mar-20,67,
Cyprus,CYP,22-Mar-20,84,
Cyprus,CYP,23-Mar-20,95,
Cyprus,CYP,24-Mar-20,116,0
Cyprus,CYP,25-Mar-20,124,1
Cyprus,CYP,26-Mar-20,132,2
Cyprus,CYP,27-Mar-20,146,3
Cyprus,CYP,28-Mar-20,162,4
Cyprus,CYP,29-Mar-20,179,5
Cyprus,CYP,30-Mar-20,214,6
Cyprus,CYP,31-Mar-20,230,7
Cyprus,CYP,1-Apr-20,262,8
Cyprus,CYP,2-Apr-20,320,9
Cyprus,CYP,3-Apr-20,356,10
Cyprus,CYP,4-Apr-20,396,11
Cyprus,CYP,5-Apr-20,426,12
Cyprus,CYP,6-Apr-20,446,13
Cyprus,CYP,7-Apr-20,465,14
Cyprus,CYP,8-Apr-20,494,15
Cyprus,CYP,9-Apr-20,526,16
Cyprus,CYP,10-Apr-20,564,17
Cyprus,CYP,11-Apr-20,595,18
Cyprus,CYP,12-Apr-20,616,19
Cyprus,CYP,13-Apr-20,633,20
Cyprus,CYP,14-Apr-20,662,21
Cyprus,CYP,15-Apr-20,695,22
Czech Republic,CZE,31-Dec-19,0,
Czech Republic,CZE,1-Jan-20,0,
Czech Republic,CZE,2-Jan-20,0,
Czech Republic,CZE,3-Jan-20,0,
Czech Republic,CZE,4-Jan-20,0,
Czech Republic,CZE,5-Jan-20,0,
Czech Republic,CZE,6-Jan-20,0,
Czech Republic,CZE,7-Jan-20,0,
Czech Republic,CZE,8-Jan-20,0,
Czech Republic,CZE,9-Jan-20,0,
Czech Republic,CZE,10-Jan-20,0,
Czech Republic,CZE,11-Jan-20,0,
Czech Republic,CZE,12-Jan-20,0,
Czech Republic,CZE,13-Jan-20,0,
Czech Republic,CZE,14-Jan-20,0,
Czech Republic,CZE,15-Jan-20,0,
Czech Republic,CZE,16-Jan-20,0,
Czech Republic,CZE,17-Jan-20,0,
Czech Republic,CZE,18-Jan-20,0,
Czech Republic,CZE,19-Jan-20,0,
Czech Republic,CZE,20-Jan-20,0,
Czech Republic,CZE,21-Jan-20,0,
Czech Republic,CZE,22-Jan-20,0,
Czech Republic,CZE,23-Jan-20,0,
Czech Republic,CZE,24-Jan-20,0,
Czech Republic,CZE,25-Jan-20,0,
Czech Republic,CZE,26-Jan-20,0,
Czech Republic,CZE,27-Jan-20,0,
Czech Republic,CZE,28-Jan-20,0,
Czech Republic,CZE,29-Jan-20,0,
Czech Republic,CZE,30-Jan-20,0,
Czech Republic,CZE,31-Jan-20,0,
Czech Republic,CZE,1-Feb-20,0,
Czech Republic,CZE,2-Feb-20,0,
Czech Republic,CZE,3-Feb-20,0,
Czech Republic,CZE,4-Feb-20,0,
Czech Republic,CZE,5-Feb-20,0,
Czech Republic,CZE,6-Feb-20,0,
Czech Republic,CZE,7-Feb-20,0,
Czech Republic,CZE,8-Feb-20,0,
Czech Republic,CZE,9-Feb-20,0,
Czech Republic,CZE,10-Feb-20,0,
Czech Republic,CZE,11-Feb-20,0,
Czech Republic,CZE,12-Feb-20,0,
Czech Republic,CZE,13-Feb-20,0,
Czech Republic,CZE,14-Feb-20,0,
Czech Republic,CZE,15-Feb-20,0,
Czech Republic,CZE,16-Feb-20,0,
Czech Republic,CZE,17-Feb-20,0,
Czech Republic,CZE,18-Feb-20,0,
Czech Republic,CZE,19-Feb-20,0,
Czech Republic,CZE,20-Feb-20,0,
Czech Republic,CZE,21-Feb-20,0,
Czech Republic,CZE,22-Feb-20,0,
Czech Republic,CZE,23-Feb-20,0,
Czech Republic,CZE,24-Feb-20,0,
Czech Republic,CZE,25-Feb-20,0,
Czech Republic,CZE,26-Feb-20,0,
Czech Republic,CZE,27-Feb-20,0,
Czech Republic,CZE,28-Feb-20,0,
Czech Republic,CZE,29-Feb-20,0,
Czech Republic,CZE,1-Mar-20,0,
Czech Republic,CZE,2-Mar-20,3,
Czech Republic,CZE,3-Mar-20,5,
Czech Republic,CZE,4-Mar-20,5,
Czech Republic,CZE,5-Mar-20,8,
Czech Republic,CZE,6-Mar-20,12,
Czech Republic,CZE,7-Mar-20,19,
Czech Republic,CZE,8-Mar-20,26,
Czech Republic,CZE,9-Mar-20,32,
Czech Republic,CZE,10-Mar-20,40,
Czech Republic,CZE,11-Mar-20,63,
Czech Republic,CZE,12-Mar-20,94,
Czech Republic,CZE,13-Mar-20,116,0
Czech Republic,CZE,14-Mar-20,150,1
Czech Republic,CZE,15-Mar-20,214,2
Czech Republic,CZE,16-Mar-20,298,3
Czech Republic,CZE,17-Mar-20,344,4
Czech Republic,CZE,18-Mar-20,434,5
Czech Republic,CZE,19-Mar-20,522,6
Czech Republic,CZE,20-Mar-20,694,7
Czech Republic,CZE,21-Mar-20,904,8
Czech Republic,CZE,22-Mar-20,995,9
Czech Republic,CZE,23-Mar-20,1165,10
Czech Republic,CZE,24-Mar-20,1236,11
Czech Republic,CZE,25-Mar-20,1394,12
Czech Republic,CZE,26-Mar-20,1654,13
Czech Republic,CZE,27-Mar-20,2062,14
Czech Republic,CZE,28-Mar-20,2279,15
Czech Republic,CZE,29-Mar-20,2663,16
Czech Republic,CZE,30-Mar-20,2829,17
Czech Republic,CZE,31-Mar-20,3002,18
Czech Republic,CZE,1-Apr-20,3308,19
Czech Republic,CZE,2-Apr-20,3589,20
Czech Republic,CZE,3-Apr-20,3858,21
Czech Republic,CZE,4-Apr-20,4190,22
Czech Republic,CZE,5-Apr-20,4472,23
Czech Republic,CZE,6-Apr-20,4587,24
Czech Republic,CZE,7-Apr-20,4822,25
Czech Republic,CZE,8-Apr-20,5017,26
Czech Republic,CZE,9-Apr-20,5312,27
Czech Republic,CZE,10-Apr-20,5569,28
Czech Republic,CZE,11-Apr-20,5732,29
Czech Republic,CZE,12-Apr-20,5902,30
Czech Republic,CZE,13-Apr-20,5991,31
Czech Republic,CZE,14-Apr-20,6059,32
Czech Republic,CZE,15-Apr-20,6141,33
Democratic Republic of Congo,COD,11-Mar-20,1,
Democratic Republic of Congo,COD,14-Mar-20,2,
Democratic Republic of Congo,COD,15-Mar-20,2,
Democratic Republic of Congo,COD,16-Mar-20,2,
Democratic Republic of Congo,COD,17-Mar-20,3,
Democratic Republic of Congo,COD,18-Mar-20,3,
Democratic Republic of Congo,COD,19-Mar-20,14,
Democratic Republic of Congo,COD,20-Mar-20,14,
Democratic Republic of Congo,COD,21-Mar-20,14,
Democratic Republic of Congo,COD,22-Mar-20,23,
Democratic Republic of Congo,COD,23-Mar-20,26,
Democratic Republic of Congo,COD,24-Mar-20,26,
Democratic Republic of Congo,COD,25-Mar-20,45,
Democratic Republic of Congo,COD,26-Mar-20,45,
Democratic Republic of Congo,COD,27-Mar-20,54,
Democratic Republic of Congo,COD,28-Mar-20,58,
Democratic Republic of Congo,COD,29-Mar-20,58,
Democratic Republic of Congo,COD,30-Mar-20,81,
Democratic Republic of Congo,COD,31-Mar-20,98,
Democratic Republic of Congo,COD,1-Apr-20,98,
Democratic Republic of Congo,COD,2-Apr-20,123,0
Democratic Republic of Congo,COD,3-Apr-20,123,1
Democratic Republic of Congo,COD,4-Apr-20,134,2
Democratic Republic of Congo,COD,5-Apr-20,154,3
Democratic Republic of Congo,COD,6-Apr-20,154,4
Democratic Republic of Congo,COD,7-Apr-20,161,5
Democratic Republic of Congo,COD,8-Apr-20,180,6
Democratic Republic of Congo,COD,9-Apr-20,183,7
Democratic Republic of Congo,COD,10-Apr-20,215,8
Democratic Republic of Congo,COD,11-Apr-20,223,9
Democratic Republic of Congo,COD,12-Apr-20,234,10
Democratic Republic of Congo,COD,13-Apr-20,234,11
Democratic Republic of Congo,COD,14-Apr-20,235,12
Democratic Republic of Congo,COD,15-Apr-20,254,13
Denmark,DNK,31-Dec-19,0,
Denmark,DNK,1-Jan-20,0,
Denmark,DNK,2-Jan-20,0,
Denmark,DNK,3-Jan-20,0,
Denmark,DNK,4-Jan-20,0,
Denmark,DNK,5-Jan-20,0,
Denmark,DNK,6-Jan-20,0,
Denmark,DNK,7-Jan-20,0,
Denmark,DNK,8-Jan-20,0,
Denmark,DNK,9-Jan-20,0,
Denmark,DNK,10-Jan-20,0,
Denmark,DNK,11-Jan-20,0,
Denmark,DNK,12-Jan-20,0,
Denmark,DNK,13-Jan-20,0,
Denmark,DNK,14-Jan-20,0,
Denmark,DNK,15-Jan-20,0,
Denmark,DNK,16-Jan-20,0,
Denmark,DNK,17-Jan-20,0,
Denmark,DNK,18-Jan-20,0,
Denmark,DNK,19-Jan-20,0,
Denmark,DNK,20-Jan-20,0,
Denmark,DNK,21-Jan-20,0,
Denmark,DNK,22-Jan-20,0,
Denmark,DNK,23-Jan-20,0,
Denmark,DNK,24-Jan-20,0,
Denmark,DNK,25-Jan-20,0,
Denmark,DNK,26-Jan-20,0,
Denmark,DNK,27-Jan-20,0,
Denmark,DNK,28-Jan-20,0,
Denmark,DNK,29-Jan-20,0,
Denmark,DNK,30-Jan-20,0,
Denmark,DNK,31-Jan-20,0,
Denmark,DNK,1-Feb-20,0,
Denmark,DNK,2-Feb-20,0,
Denmark,DNK,3-Feb-20,0,
Denmark,DNK,4-Feb-20,0,
Denmark,DNK,5-Feb-20,0,
Denmark,DNK,6-Feb-20,0,
Denmark,DNK,7-Feb-20,0,
Denmark,DNK,8-Feb-20,0,
Denmark,DNK,9-Feb-20,0,
Denmark,DNK,10-Feb-20,0,
Denmark,DNK,11-Feb-20,0,
Denmark,DNK,12-Feb-20,0,
Denmark,DNK,13-Feb-20,0,
Denmark,DNK,14-Feb-20,0,
Denmark,DNK,15-Feb-20,0,
Denmark,DNK,16-Feb-20,0,
Denmark,DNK,17-Feb-20,0,
Denmark,DNK,18-Feb-20,0,
Denmark,DNK,19-Feb-20,0,
Denmark,DNK,20-Feb-20,0,
Denmark,DNK,21-Feb-20,0,
Denmark,DNK,22-Feb-20,0,
Denmark,DNK,23-Feb-20,0,
Denmark,DNK,24-Feb-20,0,
Denmark,DNK,25-Feb-20,0,
Denmark,DNK,26-Feb-20,0,
Denmark,DNK,27-Feb-20,1,
Denmark,DNK,28-Feb-20,1,
Denmark,DNK,29-Feb-20,2,
Denmark,DNK,1-Mar-20,3,
Denmark,DNK,2-Mar-20,4,
Denmark,DNK,3-Mar-20,5,
Denmark,DNK,4-Mar-20,8,
Denmark,DNK,5-Mar-20,10,
Denmark,DNK,6-Mar-20,20,
Denmark,DNK,7-Mar-20,23,
Denmark,DNK,8-Mar-20,31,
Denmark,DNK,9-Mar-20,38,
Denmark,DNK,10-Mar-20,113,0
Denmark,DNK,11-Mar-20,264,1
Denmark,DNK,12-Mar-20,516,2
Denmark,DNK,13-Mar-20,676,3
Denmark,DNK,14-Mar-20,804,4
Denmark,DNK,15-Mar-20,827,5
Denmark,DNK,16-Mar-20,875,6
Denmark,DNK,17-Mar-20,932,7
Denmark,DNK,18-Mar-20,1024,8
Denmark,DNK,19-Mar-20,1115,9
Denmark,DNK,20-Mar-20,1151,10
Denmark,DNK,21-Mar-20,1255,11
Denmark,DNK,22-Mar-20,1326,12
Denmark,DNK,23-Mar-20,1395,13
Denmark,DNK,24-Mar-20,1460,14
Denmark,DNK,25-Mar-20,1591,15
Denmark,DNK,26-Mar-20,1724,16
Denmark,DNK,27-Mar-20,1877,17
Denmark,DNK,28-Mar-20,2046,18
Denmark,DNK,29-Mar-20,2201,19
Denmark,DNK,30-Mar-20,2395,20
Denmark,DNK,31-Mar-20,2577,21
Denmark,DNK,1-Apr-20,2860,22
Denmark,DNK,2-Apr-20,3107,23
Denmark,DNK,3-Apr-20,3386,24
Denmark,DNK,4-Apr-20,3757,25
Denmark,DNK,5-Apr-20,4077,26
Denmark,DNK,6-Apr-20,4369,27
Denmark,DNK,7-Apr-20,4681,28
Denmark,DNK,8-Apr-20,5071,29
Denmark,DNK,9-Apr-20,5402,30
Denmark,DNK,10-Apr-20,5635,31
Denmark,DNK,11-Apr-20,5819,32
Denmark,DNK,12-Apr-20,5996,33
Denmark,DNK,13-Apr-20,6174,34
Denmark,DNK,14-Apr-20,6318,35
Denmark,DNK,15-Apr-20,6511,36
Djibouti,DJI,19-Mar-20,1,
Djibouti,DJI,20-Mar-20,1,
Djibouti,DJI,21-Mar-20,1,
Djibouti,DJI,22-Mar-20,1,
Djibouti,DJI,23-Mar-20,1,
Djibouti,DJI,24-Mar-20,3,
Djibouti,DJI,25-Mar-20,3,
Djibouti,DJI,26-Mar-20,12,
Djibouti,DJI,27-Mar-20,12,
Djibouti,DJI,28-Mar-20,13,
Djibouti,DJI,29-Mar-20,15,
Djibouti,DJI,30-Mar-20,19,
Djibouti,DJI,31-Mar-20,26,
Djibouti,DJI,1-Apr-20,31,
Djibouti,DJI,2-Apr-20,34,
Djibouti,DJI,3-Apr-20,41,
Djibouti,DJI,4-Apr-20,41,
Djibouti,DJI,5-Apr-20,51,
Djibouti,DJI,6-Apr-20,59,
Djibouti,DJI,7-Apr-20,90,
Djibouti,DJI,8-Apr-20,121,0
Djibouti,DJI,9-Apr-20,135,1
Djibouti,DJI,10-Apr-20,140,2
Djibouti,DJI,11-Apr-20,150,3
Djibouti,DJI,12-Apr-20,187,4
Djibouti,DJI,13-Apr-20,214,5
Djibouti,DJI,14-Apr-20,298,6
Djibouti,DJI,15-Apr-20,363,7
Dominica,DMA,23-Mar-20,1,
Dominica,DMA,24-Mar-20,1,
Dominica,DMA,25-Mar-20,2,
Dominica,DMA,26-Mar-20,7,
Dominica,DMA,27-Mar-20,11,
Dominica,DMA,28-Mar-20,11,
Dominica,DMA,29-Mar-20,11,
Dominica,DMA,30-Mar-20,11,
Dominica,DMA,31-Mar-20,11,
Dominica,DMA,1-Apr-20,11,
Dominica,DMA,2-Apr-20,12,
Dominica,DMA,3-Apr-20,12,
Dominica,DMA,4-Apr-20,14,
Dominica,DMA,5-Apr-20,14,
Dominica,DMA,6-Apr-20,14,
Dominica,DMA,7-Apr-20,15,
Dominica,DMA,8-Apr-20,15,
Dominica,DMA,9-Apr-20,15,
Dominica,DMA,10-Apr-20,16,
Dominica,DMA,11-Apr-20,16,
Dominica,DMA,12-Apr-20,16,
Dominica,DMA,13-Apr-20,16,
Dominica,DMA,14-Apr-20,16,
Dominica,DMA,15-Apr-20,16,
Dominican Republic,DOM,31-Dec-19,0,
Dominican Republic,DOM,1-Jan-20,0,
Dominican Republic,DOM,2-Jan-20,0,
Dominican Republic,DOM,3-Jan-20,0,
Dominican Republic,DOM,4-Jan-20,0,
Dominican Republic,DOM,5-Jan-20,0,
Dominican Republic,DOM,6-Jan-20,0,
Dominican Republic,DOM,7-Jan-20,0,
Dominican Republic,DOM,8-Jan-20,0,
Dominican Republic,DOM,9-Jan-20,0,
Dominican Republic,DOM,10-Jan-20,0,
Dominican Republic,DOM,11-Jan-20,0,
Dominican Republic,DOM,12-Jan-20,0,
Dominican Republic,DOM,13-Jan-20,0,
Dominican Republic,DOM,14-Jan-20,0,
Dominican Republic,DOM,15-Jan-20,0,
Dominican Republic,DOM,16-Jan-20,0,
Dominican Republic,DOM,17-Jan-20,0,
Dominican Republic,DOM,18-Jan-20,0,
Dominican Republic,DOM,19-Jan-20,0,
Dominican Republic,DOM,20-Jan-20,0,
Dominican Republic,DOM,21-Jan-20,0,
Dominican Republic,DOM,22-Jan-20,0,
Dominican Republic,DOM,23-Jan-20,0,
Dominican Republic,DOM,24-Jan-20,0,
Dominican Republic,DOM,25-Jan-20,0,
Dominican Republic,DOM,26-Jan-20,0,
Dominican Republic,DOM,27-Jan-20,0,
Dominican Republic,DOM,28-Jan-20,0,
Dominican Republic,DOM,29-Jan-20,0,
Dominican Republic,DOM,30-Jan-20,0,
Dominican Republic,DOM,31-Jan-20,0,
Dominican Republic,DOM,1-Feb-20,0,
Dominican Republic,DOM,2-Feb-20,0,
Dominican Republic,DOM,3-Feb-20,0,
Dominican Republic,DOM,4-Feb-20,0,
Dominican Republic,DOM,5-Feb-20,0,
Dominican Republic,DOM,6-Feb-20,0,
Dominican Republic,DOM,7-Feb-20,0,
Dominican Republic,DOM,8-Feb-20,0,
Dominican Republic,DOM,9-Feb-20,0,
Dominican Republic,DOM,10-Feb-20,0,
Dominican Republic,DOM,11-Feb-20,0,
Dominican Republic,DOM,12-Feb-20,0,
Dominican Republic,DOM,13-Feb-20,0,
Dominican Republic,DOM,14-Feb-20,0,
Dominican Republic,DOM,15-Feb-20,0,
Dominican Republic,DOM,16-Feb-20,0,
Dominican Republic,DOM,17-Feb-20,0,
Dominican Republic,DOM,18-Feb-20,0,
Dominican Republic,DOM,19-Feb-20,0,
Dominican Republic,DOM,20-Feb-20,0,
Dominican Republic,DOM,21-Feb-20,0,
Dominican Republic,DOM,22-Feb-20,0,
Dominican Republic,DOM,23-Feb-20,0,
Dominican Republic,DOM,24-Feb-20,0,
Dominican Republic,DOM,25-Feb-20,0,
Dominican Republic,DOM,26-Feb-20,0,
Dominican Republic,DOM,27-Feb-20,0,
Dominican Republic,DOM,28-Feb-20,0,
Dominican Republic,DOM,29-Feb-20,0,
Dominican Republic,DOM,1-Mar-20,0,
Dominican Republic,DOM,2-Mar-20,1,
Dominican Republic,DOM,7-Mar-20,2,
Dominican Republic,DOM,10-Mar-20,5,
Dominican Republic,DOM,14-Mar-20,11,
Dominican Republic,DOM,15-Mar-20,11,
Dominican Republic,DOM,16-Mar-20,11,
Dominican Republic,DOM,17-Mar-20,11,
Dominican Republic,DOM,18-Mar-20,11,
Dominican Republic,DOM,19-Mar-20,21,
Dominican Republic,DOM,20-Mar-20,21,
Dominican Republic,DOM,21-Mar-20,34,
Dominican Republic,DOM,22-Mar-20,112,0
Dominican Republic,DOM,23-Mar-20,202,1
Dominican Republic,DOM,24-Mar-20,245,2
Dominican Republic,DOM,25-Mar-20,312,3
Dominican Republic,DOM,26-Mar-20,392,4
Dominican Republic,DOM,27-Mar-20,488,5
Dominican Republic,DOM,28-Mar-20,581,6
Dominican Republic,DOM,29-Mar-20,719,7
Dominican Republic,DOM,30-Mar-20,859,8
Dominican Republic,DOM,31-Mar-20,901,9
Dominican Republic,DOM,1-Apr-20,1109,10
Dominican Republic,DOM,2-Apr-20,1284,11
Dominican Republic,DOM,3-Apr-20,1380,12
Dominican Republic,DOM,4-Apr-20,1488,13
Dominican Republic,DOM,5-Apr-20,1578,14
Dominican Republic,DOM,6-Apr-20,1745,15
Dominican Republic,DOM,7-Apr-20,1828,16
Dominican Republic,DOM,8-Apr-20,1956,17
Dominican Republic,DOM,9-Apr-20,2111,18
